equipment_id,region,country,equipment_type,building_type,installation_year,equipment_age,contract_type,is_connected_2023,is_connected_2024,is_connected_2025
EQ00963,Greater China,China,Elevator,Residential,2016,9,Full Maintenance,True,False,True
EQ00964,Greater China,China,Elevator,Public / Transport,2003,22,Full Maintenance,True,True,True
EQ00965,Greater China,China,Elevator,Commercial,2005,20,Full Maintenance,False,False,True
EQ00966,Greater China,China,Elevator,Healthcare,2008,17,Basic Maintenance,False,False,True
EQ00967,Americas,Canada,Elevator,Residential,2022,3,Full Maintenance,False,True,True
EQ00968,Greater China,China,Elevator,Residential,2000,25,Basic Maintenance,False,True,False
EQ00969,Europe,Netherlands,Elevator,Public / Transport,1995,30,Full Maintenance,False,True,False
EQ00970,Europe,France,Elevator,Residential,1996,29,Basic Maintenance,True,False,False
EQ00971,Americas,Brazil,Elevator,Residential,2022,3,Full Maintenance,False,True,True
EQ00972,APMEA,India,Elevator,Industrial,2014,11,Basic Maintenance,False,False,False
EQ00973,Americas,Brazil,Elevator,Residential,2003,22,Full Maintenance,False,True,False
EQ00974,Greater China,China,Elevator,Commercial,2000,25,Basic Maintenance,False,False,True
EQ00975,Greater China,China,Elevator,Industrial,2003,22,Full Maintenance,False,False,True
EQ00976,Greater China,China,Elevator,Commercial,1998,27,Full Maintenance,False,False,False
EQ00977,Europe,Sweden,Elevator,Public / Transport,2023,2,Full Maintenance,False,False,False
EQ00978,Greater China,China,Elevator,Healthcare,2018,7,Basic Maintenance,False,False,False
EQ00979,Europe,Germany,Elevator,Residential,2008,17,Basic Maintenance,True,False,False
EQ00980,Europe,Sweden,Elevator,Residential,2020,5,Full Maintenance,True,False,True
EQ00981,Greater China,China,Elevator,Commercial,2002,23,Basic Maintenance,False,False,False
EQ00982,Americas,USA,Escalator,Commercial,2016,9,Basic Maintenance,True,False,False
EQ00983,Greater China,China,Elevator,Healthcare,2020,5,Repair Only,False,True,True
EQ00984,Greater China,China,Elevator,Commercial,2005,20,Basic Maintenance,False,True,True
EQ00985,Americas,Canada,Autowalk,Residential,2017,8,Basic Maintenance,True,False,True
EQ00986,Europe,Finland,Elevator,Public / Transport,2003,22,Full Maintenance,False,False,False
EQ00987,Americas,Brazil,Elevator,Public / Transport,2003,22,Basic Maintenance,False,False,False
EQ00988,Europe,Finland,Autowalk,Residential,1998,27,Basic Maintenance,False,True,False
EQ00989,Greater China,China,Escalator,Residential,2008,17,Repair Only,False,True,True
EQ00990,Americas,Brazil,Elevator,Industrial,2016,9,Full Maintenance,False,False,False
EQ00991,Americas,Mexico,Elevator,Healthcare,2023,2,Full Maintenance,False,True,False
EQ00992,Americas,USA,Elevator,Residential,2013,12,Full Maintenance,True,True,False
EQ00993,Greater China,China,Elevator,Residential,2020,5,Basic Maintenance,False,False,False
EQ00994,Europe,Poland,Elevator,Commercial,2019,6,Repair Only,False,False,False
EQ00995,Greater China,China,Elevator,Commercial,2000,25,Full Maintenance,True,False,True
EQ00996,Greater China,China,Elevator,Residential,2009,16,Basic Maintenance,False,False,False
EQ00997,APMEA,Saudi Arabia,Autowalk,Healthcare,1998,27,Basic Maintenance,False,True,False
EQ00998,Greater China,China,Automatic Door,Public / Transport,2015,10,Basic Maintenance,False,False,False
EQ00999,APMEA,South Korea,Elevator,Healthcare,2023,2,Full Maintenance,False,True,False
EQ01000,Europe,Poland,Elevator,Residential,1999,26,Basic Maintenance,False,False,False
EQ01001,Greater China,China,Elevator,Public / Transport,2017,8,Full Maintenance,False,False,False
EQ01002,Europe,France,Autowalk,Public / Transport,2013,12,Basic Maintenance,False,True,False
EQ01003,APMEA,Australia,Elevator,Residential,2012,13,Full Maintenance,False,False,False
EQ01004,Americas,Mexico,Elevator,Residential,2006,19,Full Maintenance,False,False,True
EQ01005,Americas,Brazil,Elevator,Residential,2005,20,Basic Maintenance,False,False,False
EQ01006,Americas,USA,Elevator,Public / Transport,1996,29,Full Maintenance,False,False,True
EQ01007,Americas,Brazil,Elevator,Commercial,2001,24,Full Maintenance,True,True,False
EQ01008,APMEA,India,Escalator,Healthcare,1995,30,Basic Maintenance,True,True,False
EQ01009,Greater China,China,Escalator,Commercial,2012,13,Full Maintenance,False,True,True
EQ01010,Europe,Sweden,Elevator,Industrial,1998,27,Full Maintenance,True,True,True
EQ01011,Greater China,China,Elevator,Residential,2021,4,Full Maintenance,True,True,True
EQ01012,APMEA,Australia,Elevator,Industrial,2010,15,Full Maintenance,True,False,False
EQ01013,APMEA,Saudi Arabia,Autowalk,Residential,2015,10,Full Maintenance,False,True,False
EQ01014,Greater China,China,Autowalk,Healthcare,2007,18,Full Maintenance,True,False,False
EQ01015,Americas,Mexico,Automatic Door,Residential,2011,14,Repair Only,False,True,True
EQ01016,APMEA,Australia,Autowalk,Commercial,2023,2,Full Maintenance,False,True,False
EQ01017,Greater China,China,Elevator,Residential,1997,28,Full Maintenance,False,True,False
EQ01018,Europe,France,Elevator,Commercial,2002,23,Full Maintenance,False,False,True
EQ01019,APMEA,UAE,Elevator,Commercial,2018,7,Full Maintenance,True,False,False
EQ01020,Greater China,China,Autowalk,Residential,1997,28,Basic Maintenance,False,False,True
EQ01021,Americas,Mexico,Elevator,Public / Transport,1997,28,Basic Maintenance,False,False,False
EQ01022,Greater China,China,Elevator,Residential,2005,20,Full Maintenance,False,False,True
EQ01023,APMEA,Saudi Arabia,Escalator,Industrial,1997,28,Full Maintenance,True,False,True
EQ01024,APMEA,India,Elevator,Residential,2012,13,Full Maintenance,False,True,False
EQ01025,APMEA,UAE,Elevator,Commercial,2001,24,Basic Maintenance,False,False,False
EQ01026,Europe,Germany,Escalator,Healthcare,2021,4,Basic Maintenance,False,False,True
EQ01027,APMEA,UAE,Elevator,Residential,2018,7,Full Maintenance,False,False,False
EQ01028,APMEA,India,Elevator,Healthcare,2015,10,Full Maintenance,False,True,False
EQ01029,Greater China,China,Escalator,Commercial,2013,12,Basic Maintenance,False,False,True
EQ01030,Americas,Canada,Elevator,Commercial,2020,5,Repair Only,False,True,False
EQ01031,Greater China,China,Automatic Door,Public / Transport,2001,24,Repair Only,True,True,False
EQ01032,Europe,Netherlands,Elevator,Industrial,2021,4,Full Maintenance,False,False,False
EQ01033,Greater China,China,Elevator,Commercial,2018,7,Full Maintenance,False,False,True
EQ01034,Greater China,China,Escalator,Commercial,2017,8,Full Maintenance,False,False,False
EQ01035,Greater China,China,Elevator,Public / Transport,2011,14,Basic Maintenance,False,False,False
EQ01036,Americas,Mexico,Elevator,Residential,2002,23,Repair Only,True,True,False
EQ01037,Greater China,China,Escalator,Industrial,2007,18,Full Maintenance,False,True,True
EQ01038,Americas,USA,Elevator,Residential,2018,7,Full Maintenance,False,False,False
EQ01039,Greater China,China,Elevator,Residential,1995,30,Full Maintenance,False,False,True
EQ01040,Greater China,China,Elevator,Healthcare,2018,7,Full Maintenance,False,False,False
EQ01041,Europe,Germany,Elevator,Commercial,2002,23,Full Maintenance,True,True,False
EQ01042,Americas,Mexico,Elevator,Residential,1999,26,Basic Maintenance,False,False,True
EQ01043,Greater China,China,Elevator,Public / Transport,1998,27,Full Maintenance,False,False,True
EQ01044,Europe,Netherlands,Escalator,Commercial,1995,30,Full Maintenance,False,True,False
EQ01045,APMEA,South Korea,Autowalk,Residential,2010,15,Basic Maintenance,False,False,False
EQ01046,Europe,Netherlands,Elevator,Residential,2001,24,Full Maintenance,False,False,True
EQ01047,Greater China,China,Elevator,Residential,2024,1,Full Maintenance,False,False,False
EQ01048,Greater China,China,Elevator,Residential,2012,13,Full Maintenance,False,False,False
EQ01049,APMEA,South Korea,Elevator,Residential,1999,26,Repair Only,False,True,False
EQ01050,Greater China,China,Escalator,Residential,2015,10,Basic Maintenance,True,False,False
EQ01051,APMEA,India,Escalator,Residential,2021,4,Full Maintenance,False,True,True
EQ01052,Europe,Finland,Escalator,Industrial,2017,8,Full Maintenance,False,True,False
EQ01053,APMEA,Saudi Arabia,Elevator,Commercial,1997,28,Full Maintenance,False,False,True
EQ01054,Americas,Brazil,Elevator,Residential,2021,4,Basic Maintenance,True,False,True
EQ01055,APMEA,South Korea,Elevator,Healthcare,2018,7,Basic Maintenance,False,False,True
EQ01056,Greater China,China,Elevator,Residential,1999,26,Repair Only,False,False,False
EQ01057,Americas,Canada,Elevator,Industrial,1996,29,Full Maintenance,False,False,False
EQ01058,Europe,Netherlands,Automatic Door,Residential,2011,14,Repair Only,True,True,True
EQ01059,Europe,Germany,Elevator,Public / Transport,1999,26,Repair Only,False,True,False
EQ01060,Europe,Netherlands,Escalator,Healthcare,2020,5,Repair Only,True,False,False
EQ01061,APMEA,UAE,Elevator,Commercial,2005,20,Basic Maintenance,True,True,False
EQ01062,APMEA,UAE,Elevator,Residential,2022,3,Full Maintenance,True,True,False
EQ01063,Americas,Brazil,Elevator,Residential,2011,14,Full Maintenance,False,False,True
EQ01064,Europe,France,Elevator,Residential,2000,25,Full Maintenance,True,True,True
EQ01065,Europe,Poland,Elevator,Commercial,1999,26,Full Maintenance,False,False,False
EQ01066,Americas,Brazil,Elevator,Public / Transport,2012,13,Basic Maintenance,False,False,False
EQ01067,Greater China,China,Autowalk,Commercial,2017,8,Basic Maintenance,False,False,True
EQ01068,Greater China,China,Elevator,Residential,2018,7,Repair Only,False,False,False
EQ01069,Greater China,China,Elevator,Industrial,2003,22,Full Maintenance,False,False,False
EQ01070,Greater China,China,Autowalk,Commercial,2001,24,Full Maintenance,False,True,False
EQ01071,Greater China,China,Escalator,Healthcare,1995,30,Basic Maintenance,False,True,True
EQ01072,Greater China,China,Escalator,Public / Transport,2015,10,Full Maintenance,False,False,False
EQ01073,Greater China,China,Elevator,Residential,1997,28,Full Maintenance,True,True,False
EQ01074,Greater China,China,Autowalk,Residential,2007,18,Repair Only,True,True,True
EQ01075,APMEA,India,Elevator,Commercial,2013,12,Basic Maintenance,False,False,True
EQ01076,Europe,Finland,Elevator,Industrial,2023,2,Full Maintenance,False,False,False
EQ01077,Greater China,China,Elevator,Commercial,2004,21,Basic Maintenance,False,False,False
EQ01078,Americas,Canada,Elevator,Industrial,2002,23,Basic Maintenance,False,True,True
EQ01079,Greater China,China,Elevator,Public / Transport,2014,11,Basic Maintenance,False,False,True
EQ01080,APMEA,South Korea,Elevator,Commercial,2013,12,Basic Maintenance,False,False,True
EQ01081,Americas,Mexico,Elevator,Public / Transport,2004,21,Full Maintenance,True,True,True
EQ01082,Greater China,China,Elevator,Commercial,2022,3,Basic Maintenance,False,True,True
EQ01083,Europe,Germany,Elevator,Healthcare,2020,5,Full Maintenance,False,False,False
EQ01084,APMEA,Saudi Arabia,Autowalk,Commercial,2001,24,Full Maintenance,False,False,False
EQ01085,APMEA,Saudi Arabia,Automatic Door,Residential,2002,23,Repair Only,False,False,False
EQ01086,Europe,Poland,Elevator,Commercial,2010,15,Full Maintenance,False,True,True
EQ01087,Europe,Finland,Escalator,Public / Transport,2018,7,Basic Maintenance,False,False,True
EQ01088,Greater China,China,Escalator,Residential,1996,29,Basic Maintenance,False,False,True
EQ01089,APMEA,Saudi Arabia,Elevator,Commercial,2015,10,Repair Only,False,True,True
EQ01090,Greater China,China,Elevator,Residential,2014,11,Repair Only,False,True,True
EQ01091,APMEA,India,Escalator,Residential,2001,24,Full Maintenance,False,True,True
EQ01092,Europe,Sweden,Autowalk,Industrial,2015,10,Full Maintenance,False,False,False
EQ01093,Europe,Germany,Elevator,Public / Transport,2023,2,Full Maintenance,True,False,True
EQ01094,Europe,Sweden,Elevator,Residential,1996,29,Full Maintenance,False,False,False
EQ01095,Greater China,China,Elevator,Commercial,2004,21,Full Maintenance,False,False,True
EQ01096,Greater China,China,Elevator,Commercial,2008,17,Basic Maintenance,False,False,False
EQ01097,Greater China,China,Escalator,Residential,2021,4,Basic Maintenance,False,False,False
EQ01098,Greater China,China,Escalator,Residential,2023,2,Repair Only,False,True,True
EQ01099,Americas,Canada,Elevator,Residential,2008,17,Basic Maintenance,False,True,True
EQ01100,Greater China,China,Autowalk,Commercial,2017,8,Basic Maintenance,False,False,False
EQ01101,Greater China,China,Elevator,Residential,2010,15,Full Maintenance,False,True,False
EQ01102,APMEA,UAE,Automatic Door,Healthcare,2011,14,Full Maintenance,False,False,True
EQ01103,APMEA,UAE,Elevator,Commercial,2003,22,Full Maintenance,False,True,True
EQ01104,APMEA,UAE,Elevator,Residential,2001,24,Basic Maintenance,False,True,False
EQ01105,APMEA,South Korea,Elevator,Public / Transport,2003,22,Full Maintenance,False,False,False
EQ01106,Greater China,China,Elevator,Industrial,2011,14,Basic Maintenance,False,False,False
EQ01107,Greater China,China,Elevator,Residential,1995,30,Basic Maintenance,False,False,True
EQ01108,Americas,Mexico,Elevator,Residential,2022,3,Full Maintenance,True,False,False
EQ01109,Americas,Canada,Elevator,Public / Transport,1999,26,Full Maintenance,True,True,True
EQ01110,Greater China,China,Escalator,Commercial,2001,24,Full Maintenance,True,True,True
EQ01111,Americas,Brazil,Elevator,Residential,2010,15,Full Maintenance,False,False,False
EQ01112,Greater China,China,Elevator,Commercial,2016,9,Basic Maintenance,True,True,True
EQ01113,Greater China,China,Elevator,Residential,1997,28,Basic Maintenance,True,True,False
EQ01114,Europe,Poland,Escalator,Residential,2004,21,Basic Maintenance,True,False,False
EQ01115,Europe,Poland,Elevator,Industrial,2024,1,Basic Maintenance,False,True,False
EQ01116,Europe,France,Autowalk,Commercial,2002,23,Basic Maintenance,True,False,True
EQ01117,Greater China,China,Escalator,Residential,2004,21,Repair Only,False,False,True
EQ01118,APMEA,UAE,Elevator,Residential,2020,5,Full Maintenance,True,False,True
EQ01119,Greater China,China,Elevator,Residential,1996,29,Basic Maintenance,False,False,True
EQ01120,Greater China,China,Elevator,Industrial,2008,17,Full Maintenance,False,True,False
EQ01121,APMEA,Australia,Elevator,Residential,2006,19,Full Maintenance,False,False,True
EQ01122,APMEA,UAE,Autowalk,Healthcare,2004,21,Full Maintenance,False,True,True
EQ01123,APMEA,Australia,Autowalk,Residential,2003,22,Basic Maintenance,False,True,True
EQ01124,Americas,Canada,Elevator,Residential,1997,28,Full Maintenance,False,False,True
EQ01125,Americas,Brazil,Elevator,Public / Transport,2004,21,Full Maintenance,False,True,False
EQ01126,Europe,Sweden,Escalator,Commercial,1996,29,Repair Only,False,False,False
EQ01127,Greater China,China,Elevator,Commercial,2018,7,Basic Maintenance,True,False,False
EQ01128,Europe,Sweden,Elevator,Industrial,2006,19,Basic Maintenance,False,False,False
EQ01129,Greater China,China,Elevator,Residential,2008,17,Basic Maintenance,True,False,False
EQ01130,Greater China,China,Elevator,Public / Transport,2021,4,Repair Only,False,True,False
EQ01131,Americas,Canada,Escalator,Healthcare,2014,11,Basic Maintenance,False,False,True
EQ01132,Europe,Germany,Elevator,Residential,1995,30,Full Maintenance,False,True,False
EQ01133,Greater China,China,Elevator,Residential,2023,2,Repair Only,False,False,True
EQ01134,Greater China,China,Autowalk,Residential,2002,23,Basic Maintenance,False,True,True
EQ01135,Americas,USA,Elevator,Residential,1998,27,Full Maintenance,False,True,False
EQ01136,Greater China,China,Autowalk,Public / Transport,2018,7,Full Maintenance,False,False,True
EQ01137,APMEA,Australia,Elevator,Public / Transport,2010,15,Full Maintenance,True,False,False
EQ01138,Europe,Sweden,Elevator,Residential,2008,17,Repair Only,False,False,False
EQ01139,Europe,Sweden,Autowalk,Commercial,2002,23,Full Maintenance,False,False,True
EQ01140,Europe,Germany,Elevator,Residential,2011,14,Repair Only,False,False,True
EQ01141,Americas,Mexico,Elevator,Commercial,2003,22,Repair Only,False,False,False
EQ01142,Greater China,China,Elevator,Public / Transport,2022,3,Basic Maintenance,True,False,True
EQ01143,Americas,USA,Elevator,Commercial,2001,24,Basic Maintenance,True,True,True
EQ01144,Europe,France,Elevator,Public / Transport,2021,4,Full Maintenance,False,False,False
EQ01145,Greater China,China,Autowalk,Industrial,2011,14,Full Maintenance,False,False,False
EQ01146,APMEA,Saudi Arabia,Autowalk,Industrial,2019,6,Full Maintenance,False,True,True
EQ01147,Americas,Canada,Autowalk,Residential,2016,9,Basic Maintenance,False,True,True
EQ01148,Americas,Mexico,Elevator,Industrial,2015,10,Full Maintenance,False,True,False
EQ01149,APMEA,India,Elevator,Residential,2004,21,Full Maintenance,True,False,True
EQ01150,APMEA,India,Elevator,Public / Transport,2002,23,Full Maintenance,True,False,True
EQ01151,Americas,USA,Autowalk,Residential,2001,24,Repair Only,True,True,False
EQ01152,Americas,USA,Elevator,Residential,2020,5,Full Maintenance,False,False,True
EQ01153,Americas,Brazil,Elevator,Residential,2019,6,Repair Only,True,False,False
EQ01154,Americas,Brazil,Escalator,Commercial,2008,17,Full Maintenance,False,True,False
EQ01155,Europe,Poland,Elevator,Residential,1998,27,Full Maintenance,False,True,True
EQ01156,Americas,Mexico,Elevator,Healthcare,2006,19,Full Maintenance,False,True,True
EQ01157,Greater China,China,Automatic Door,Commercial,2013,12,Full Maintenance,True,False,True
EQ01158,APMEA,India,Automatic Door,Residential,2008,17,Basic Maintenance,True,False,False
EQ01159,APMEA,South Korea,Elevator,Residential,2018,7,Full Maintenance,False,False,True
EQ01160,Greater China,China,Elevator,Residential,2024,1,Basic Maintenance,False,False,True
EQ01161,Americas,Mexico,Automatic Door,Commercial,2000,25,Basic Maintenance,False,False,False
EQ01162,Greater China,China,Elevator,Residential,2008,17,Basic Maintenance,False,True,True
EQ01163,Greater China,China,Elevator,Commercial,2007,18,Basic Maintenance,False,False,False
EQ01164,Americas,Mexico,Elevator,Commercial,2004,21,Full Maintenance,False,True,True
EQ01165,Greater China,China,Elevator,Industrial,2000,25,Basic Maintenance,False,False,True
EQ01166,Americas,Canada,Elevator,Residential,1996,29,Repair Only,False,True,False
EQ01167,Americas,Mexico,Elevator,Healthcare,2021,4,Repair Only,False,False,True
EQ01168,Europe,Sweden,Elevator,Commercial,2007,18,Repair Only,False,True,True
EQ01169,Greater China,China,Elevator,Residential,2009,16,Full Maintenance,False,False,True
EQ01170,Greater China,China,Automatic Door,Commercial,2022,3,Basic Maintenance,False,True,False
EQ01171,Europe,Sweden,Escalator,Residential,2018,7,Basic Maintenance,False,False,True
EQ01172,APMEA,India,Escalator,Healthcare,1998,27,Full Maintenance,False,True,False
EQ01173,Europe,Finland,Elevator,Public / Transport,2011,14,Basic Maintenance,False,False,False
EQ01174,Greater China,China,Elevator,Commercial,2008,17,Basic Maintenance,False,False,False
EQ01175,Europe,Sweden,Elevator,Residential,2018,7,Full Maintenance,True,True,False
EQ01176,Europe,Germany,Autowalk,Residential,2016,9,Full Maintenance,True,False,True
EQ01177,Americas,USA,Elevator,Commercial,2015,10,Basic Maintenance,True,False,True
EQ01178,Greater China,China,Elevator,Commercial,2005,20,Full Maintenance,False,False,True
EQ01179,Americas,Canada,Escalator,Healthcare,2019,6,Full Maintenance,False,False,True
EQ01180,Europe,Sweden,Elevator,Healthcare,1996,29,Full Maintenance,True,True,True
EQ01181,APMEA,UAE,Elevator,Healthcare,1999,26,Full Maintenance,True,False,True
EQ01182,Greater China,China,Automatic Door,Public / Transport,2005,20,Repair Only,False,True,False
EQ01183,Europe,France,Autowalk,Industrial,1997,28,Full Maintenance,True,True,False
EQ01184,APMEA,UAE,Elevator,Residential,2002,23,Basic Maintenance,True,False,True
EQ01185,Greater China,China,Automatic Door,Commercial,2019,6,Repair Only,False,False,True
EQ01186,APMEA,Australia,Escalator,Commercial,2023,2,Full Maintenance,True,True,True
EQ01187,Americas,Canada,Escalator,Industrial,2004,21,Full Maintenance,True,True,True
EQ01188,Greater China,China,Elevator,Public / Transport,2002,23,Basic Maintenance,False,False,True
EQ01189,Greater China,China,Elevator,Public / Transport,2003,22,Full Maintenance,False,True,False
EQ01190,Americas,Mexico,Elevator,Healthcare,2003,22,Full Maintenance,False,False,True
EQ01191,Greater China,China,Autowalk,Public / Transport,1996,29,Basic Maintenance,True,False,True
EQ01192,Europe,Sweden,Elevator,Healthcare,2022,3,Basic Maintenance,False,True,True
EQ01193,Greater China,China,Elevator,Commercial,2001,24,Basic Maintenance,False,False,False
EQ01194,Europe,France,Elevator,Public / Transport,2007,18,Repair Only,True,False,False
EQ01195,Greater China,China,Escalator,Residential,1995,30,Basic Maintenance,True,False,False
EQ01196,APMEA,Australia,Elevator,Commercial,2020,5,Basic Maintenance,True,False,False
EQ01197,APMEA,India,Elevator,Healthcare,2016,9,Repair Only,False,False,True
EQ01198,APMEA,South Korea,Elevator,Public / Transport,2023,2,Full Maintenance,False,False,True
EQ01199,Americas,Canada,Elevator,Commercial,2018,7,Full Maintenance,False,False,False
EQ01200,Greater China,China,Escalator,Commercial,2004,21,Basic Maintenance,False,True,False
EQ01201,Americas,Brazil,Escalator,Industrial,2002,23,Basic Maintenance,False,False,True
EQ01202,Greater China,China,Elevator,Residential,2015,10,Full Maintenance,False,False,True
EQ01203,Greater China,China,Elevator,Healthcare,2005,20,Full Maintenance,False,False,False
EQ01204,Greater China,China,Escalator,Commercial,2011,14,Full Maintenance,True,True,True
EQ01205,Europe,Netherlands,Elevator,Commercial,1995,30,Basic Maintenance,False,False,False
EQ01206,Americas,USA,Elevator,Commercial,1996,29,Basic Maintenance,False,True,True
EQ01207,Americas,Mexico,Automatic Door,Commercial,2011,14,Repair Only,False,False,True
EQ01208,Europe,France,Elevator,Commercial,2011,14,Basic Maintenance,False,False,True
EQ01209,Greater China,China,Autowalk,Healthcare,2017,8,Basic Maintenance,False,False,False
EQ01210,APMEA,Saudi Arabia,Elevator,Residential,1998,27,Full Maintenance,False,False,True
EQ01211,Europe,France,Elevator,Residential,2010,15,Full Maintenance,True,False,True
EQ01212,Europe,Finland,Elevator,Commercial,2000,25,Full Maintenance,False,True,True
EQ01213,Greater China,China,Automatic Door,Commercial,1997,28,Basic Maintenance,False,False,False
EQ01214,Americas,Mexico,Elevator,Public / Transport,2007,18,Full Maintenance,False,True,False
EQ01215,Americas,Brazil,Elevator,Residential,1999,26,Basic Maintenance,True,False,True
EQ01216,Greater China,China,Automatic Door,Public / Transport,2001,24,Basic Maintenance,True,True,True
EQ01217,Greater China,China,Elevator,Residential,2004,21,Full Maintenance,False,False,False
EQ01218,Americas,Mexico,Elevator,Residential,2002,23,Repair Only,False,False,False
EQ01219,Americas,USA,Elevator,Residential,1997,28,Basic Maintenance,False,False,False
EQ01220,Greater China,China,Escalator,Residential,1997,28,Full Maintenance,False,False,True
EQ01221,APMEA,UAE,Elevator,Public / Transport,2000,25,Full Maintenance,False,False,True
EQ01222,Greater China,China,Elevator,Commercial,1996,29,Basic Maintenance,False,True,False
EQ01223,Europe,Sweden,Elevator,Industrial,2013,12,Full Maintenance,True,False,False
EQ01224,APMEA,Australia,Elevator,Commercial,2003,22,Full Maintenance,True,False,False
EQ01225,Europe,France,Automatic Door,Industrial,2003,22,Basic Maintenance,False,True,True
EQ01226,Europe,Netherlands,Autowalk,Healthcare,2004,21,Repair Only,False,True,False
EQ01227,Greater China,China,Escalator,Residential,2014,11,Full Maintenance,False,True,False
EQ01228,Greater China,China,Escalator,Residential,2021,4,Repair Only,False,True,False
EQ01229,APMEA,UAE,Escalator,Healthcare,2017,8,Basic Maintenance,True,False,True
EQ01230,Europe,Sweden,Elevator,Residential,2016,9,Full Maintenance,False,True,False
EQ01231,APMEA,India,Escalator,Commercial,2009,16,Basic Maintenance,False,False,False
EQ01232,Greater China,China,Elevator,Commercial,2015,10,Full Maintenance,False,True,False
EQ01233,Greater China,China,Elevator,Industrial,2011,14,Full Maintenance,True,True,False
EQ01234,Greater China,China,Escalator,Industrial,2001,24,Basic Maintenance,False,False,False
EQ01235,Americas,Brazil,Elevator,Residential,2001,24,Basic Maintenance,False,False,False
EQ01236,Greater China,China,Autowalk,Residential,2003,22,Full Maintenance,False,True,True
EQ01237,APMEA,Saudi Arabia,Elevator,Healthcare,2022,3,Repair Only,False,False,False
EQ01238,Europe,Germany,Elevator,Commercial,2011,14,Basic Maintenance,True,True,False
EQ01239,APMEA,India,Elevator,Residential,2017,8,Repair Only,True,True,True
EQ01240,Greater China,China,Elevator,Commercial,2005,20,Full Maintenance,True,True,True
EQ01241,APMEA,Australia,Escalator,Public / Transport,2007,18,Repair Only,False,False,True
EQ01242,Americas,Brazil,Elevator,Commercial,1998,27,Full Maintenance,False,False,False
EQ01243,Americas,USA,Elevator,Industrial,2000,25,Full Maintenance,False,False,True
EQ01244,APMEA,South Korea,Elevator,Commercial,2019,6,Basic Maintenance,True,False,False
EQ01245,Americas,Mexico,Elevator,Industrial,2012,13,Basic Maintenance,False,False,False
EQ01246,Europe,Netherlands,Elevator,Public / Transport,2005,20,Basic Maintenance,False,False,False
EQ01247,Greater China,China,Autowalk,Residential,2019,6,Full Maintenance,True,False,True
EQ01248,Greater China,China,Elevator,Residential,2002,23,Full Maintenance,False,True,False
EQ01249,APMEA,South Korea,Escalator,Residential,2024,1,Basic Maintenance,True,True,True
EQ01250,Europe,Finland,Autowalk,Residential,2005,20,Full Maintenance,True,False,True
EQ01251,Americas,USA,Elevator,Public / Transport,2005,20,Basic Maintenance,True,False,False
EQ01252,Europe,Netherlands,Escalator,Commercial,2004,21,Full Maintenance,False,False,False
EQ01253,Greater China,China,Escalator,Industrial,1998,27,Repair Only,False,False,True
EQ01254,Greater China,China,Elevator,Commercial,1998,27,Basic Maintenance,False,False,False
EQ01255,Americas,Canada,Elevator,Commercial,2014,11,Basic Maintenance,False,False,True
EQ01256,Europe,France,Elevator,Residential,2021,4,Repair Only,False,True,True
EQ01257,Greater China,China,Automatic Door,Residential,2018,7,Basic Maintenance,False,False,False
EQ01258,Europe,France,Autowalk,Residential,1999,26,Full Maintenance,False,False,True
EQ01259,Greater China,China,Escalator,Industrial,2011,14,Full Maintenance,False,False,False
EQ01260,Europe,Sweden,Elevator,Commercial,1998,27,Basic Maintenance,False,False,False
EQ01261,Greater China,China,Elevator,Commercial,1996,29,Full Maintenance,True,True,False
EQ01262,Americas,Canada,Elevator,Public / Transport,2014,11,Basic Maintenance,False,False,True
EQ01263,Greater China,China,Elevator,Public / Transport,2011,14,Full Maintenance,False,False,True
EQ01264,Europe,France,Elevator,Commercial,1997,28,Full Maintenance,True,False,True
EQ01265,Greater China,China,Automatic Door,Residential,1996,29,Full Maintenance,False,False,False
EQ01266,Greater China,China,Autowalk,Residential,2024,1,Repair Only,True,True,True
EQ01267,Greater China,China,Escalator,Public / Transport,1995,30,Basic Maintenance,False,True,False
EQ01268,Europe,Poland,Elevator,Public / Transport,2008,17,Repair Only,True,True,False
EQ01269,Europe,Sweden,Elevator,Public / Transport,2010,15,Repair Only,True,False,False
EQ01270,Greater China,China,Elevator,Public / Transport,1998,27,Full Maintenance,False,False,False
EQ01271,Americas,Brazil,Escalator,Commercial,2000,25,Full Maintenance,False,False,False
EQ01272,APMEA,Saudi Arabia,Escalator,Public / Transport,2005,20,Basic Maintenance,False,True,True
EQ01273,Americas,Canada,Elevator,Residential,2017,8,Repair Only,True,True,True
EQ01274,Greater China,China,Elevator,Commercial,2010,15,Full Maintenance,True,False,True
EQ01275,Europe,Sweden,Elevator,Residential,2014,11,Repair Only,False,False,True
EQ01276,Greater China,China,Elevator,Healthcare,2024,1,Full Maintenance,False,False,False
EQ01277,Greater China,China,Elevator,Public / Transport,2018,7,Full Maintenance,False,False,True
EQ01278,APMEA,UAE,Elevator,Commercial,2008,17,Basic Maintenance,True,False,False
EQ01279,Greater China,China,Elevator,Industrial,2008,17,Full Maintenance,False,True,True
EQ01280,Europe,Netherlands,Autowalk,Public / Transport,2013,12,Full Maintenance,False,False,True
EQ01281,Europe,Sweden,Elevator,Commercial,2014,11,Full Maintenance,False,True,False
EQ01282,Americas,USA,Elevator,Residential,2010,15,Full Maintenance,False,False,True
EQ01283,Europe,Netherlands,Elevator,Industrial,2014,11,Basic Maintenance,True,False,False
