call_id,equipment_id,region,country,call_date,year,month,call_type,resolution_hours,first_time_fix,technician_id
C0018362,EQ01936,Americas,Brazil,2025-05-07,2025,5,Planned Maintenance,2.12,True,T0024
C0018363,EQ01936,Americas,Brazil,2025-08-17,2025,8,Planned Maintenance,1.22,True,T0032
C0018364,EQ01936,Americas,Brazil,2025-12-21,2025,12,Planned Maintenance,2.01,True,T0063
C0018365,EQ01937,Greater China,China,2023-01-02,2023,1,Planned Maintenance,0.62,True,T0200
C0018366,EQ01937,Greater China,China,2023-04-14,2023,4,Planned Maintenance,3.43,True,T0012
C0018367,EQ01937,Greater China,China,2023-09-13,2023,9,Planned Maintenance,1.67,False,T0046
C0018368,EQ01937,Greater China,China,2023-10-16,2023,10,Planned Maintenance,2.61,True,T0027
C0018369,EQ01937,Greater China,China,2024-03-01,2024,3,Planned Maintenance,8.45,True,T0188
C0018370,EQ01937,Greater China,China,2024-05-20,2024,5,Planned Maintenance,1.87,False,T0197
C0018371,EQ01937,Greater China,China,2024-08-09,2024,8,Planned Maintenance,5.6,True,T0135
C0018372,EQ01937,Greater China,China,2024-12-18,2024,12,Planned Maintenance,3.82,True,T0173
C0018373,EQ01937,Greater China,China,2025-01-25,2025,1,Planned Maintenance,2.05,True,T0088
C0018374,EQ01937,Greater China,China,2025-04-08,2025,4,Planned Maintenance,11.41,True,T0130
C0018375,EQ01937,Greater China,China,2025-07-21,2025,7,Planned Maintenance,0.85,True,T0139
C0018376,EQ01937,Greater China,China,2025-10-02,2025,10,Planned Maintenance,1.57,True,T0010
C0018377,EQ01938,Americas,Canada,2023-02-07,2023,2,Planned Maintenance,1.71,True,T0154
C0018378,EQ01938,Americas,Canada,2023-06-07,2023,6,Planned Maintenance,0.5,True,T0034
C0018379,EQ01938,Americas,Canada,2023-07-10,2023,7,Planned Maintenance,4.36,True,T0108
C0018380,EQ01938,Americas,Canada,2023-10-04,2023,10,Planned Maintenance,3.27,True,T0159
C0018381,EQ01938,Americas,Canada,2024-01-21,2024,1,Planned Maintenance,0.71,True,T0052
C0018382,EQ01938,Americas,Canada,2024-06-15,2024,6,Planned Maintenance,5.12,True,T0016
C0018383,EQ01938,Americas,Canada,2024-09-24,2024,9,Planned Maintenance,1.87,True,T0011
C0018384,EQ01938,Americas,Canada,2024-11-08,2024,11,Planned Maintenance,2.02,True,T0124
C0018385,EQ01938,Americas,Canada,2025-01-04,2025,1,Planned Maintenance,5.15,True,T0129
C0018386,EQ01938,Americas,Canada,2025-06-27,2025,6,Planned Maintenance,0.5,True,T0138
C0018387,EQ01938,Americas,Canada,2025-07-23,2025,7,Planned Maintenance,1.72,True,T0135
C0018388,EQ01938,Americas,Canada,2025-11-06,2025,11,Planned Maintenance,0.5,True,T0198
C0018389,EQ01939,Europe,Netherlands,2023-02-23,2023,2,Planned Maintenance,2.9,True,T0077
C0018390,EQ01939,Europe,Netherlands,2023-06-15,2023,6,Planned Maintenance,3.92,True,T0179
C0018391,EQ01939,Europe,Netherlands,2023-07-24,2023,7,Planned Maintenance,10.07,True,T0189
C0018392,EQ01939,Europe,Netherlands,2023-11-21,2023,11,Planned Maintenance,8.77,True,T0094
C0018393,EQ01939,Europe,Netherlands,2024-03-08,2024,3,Planned Maintenance,1.32,True,T0057
C0018394,EQ01939,Europe,Netherlands,2024-04-17,2024,4,Planned Maintenance,9.31,True,T0039
C0018395,EQ01939,Europe,Netherlands,2024-07-17,2024,7,Planned Maintenance,6.15,False,T0097
C0018396,EQ01939,Europe,Netherlands,2024-10-22,2024,10,Planned Maintenance,10.24,True,T0054
C0018397,EQ01939,Europe,Netherlands,2025-02-16,2025,2,Planned Maintenance,0.5,True,T0023
C0018398,EQ01939,Europe,Netherlands,2025-05-10,2025,5,Planned Maintenance,1.49,True,T0095
C0018399,EQ01939,Europe,Netherlands,2025-07-23,2025,7,Planned Maintenance,2.64,True,T0108
C0018400,EQ01939,Europe,Netherlands,2025-11-15,2025,11,Planned Maintenance,0.63,True,T0003
C0018401,EQ01940,Greater China,China,2023-03-12,2023,3,Planned Maintenance,3.54,True,T0006
C0018402,EQ01940,Greater China,China,2023-07-05,2023,7,Planned Maintenance,3.97,True,T0020
C0018403,EQ01940,Greater China,China,2024-03-20,2024,3,Planned Maintenance,1.14,True,T0065
C0018404,EQ01940,Greater China,China,2024-08-25,2024,8,Planned Maintenance,2.32,True,T0081
C0018405,EQ01940,Greater China,China,2025-02-18,2025,2,Planned Maintenance,0.5,True,T0140
C0018406,EQ01940,Greater China,China,2025-07-24,2025,7,Planned Maintenance,1.5,True,T0104
C0018407,EQ01941,Greater China,China,2023-01-01,2023,1,Planned Maintenance,7.27,True,T0013
C0018408,EQ01941,Greater China,China,2023-06-26,2023,6,Planned Maintenance,1.85,True,T0120
C0018409,EQ01941,Greater China,China,2023-07-12,2023,7,Planned Maintenance,3.39,True,T0011
C0018410,EQ01941,Greater China,China,2023-12-07,2023,12,Planned Maintenance,2.18,True,T0088
C0018411,EQ01941,Greater China,China,2024-02-07,2024,2,Planned Maintenance,0.92,True,T0131
C0018412,EQ01941,Greater China,China,2024-05-11,2024,5,Planned Maintenance,1.94,True,T0066
C0018413,EQ01941,Greater China,China,2024-07-15,2024,7,Planned Maintenance,1.94,True,T0183
C0018414,EQ01941,Greater China,China,2024-11-10,2024,11,Planned Maintenance,0.5,True,T0059
C0018415,EQ01941,Greater China,China,2025-03-26,2025,3,Planned Maintenance,0.84,True,T0031
C0018416,EQ01941,Greater China,China,2025-04-21,2025,4,Planned Maintenance,0.5,True,T0028
C0018417,EQ01941,Greater China,China,2025-08-26,2025,8,Planned Maintenance,0.66,True,T0131
C0018418,EQ01941,Greater China,China,2025-12-18,2025,12,Planned Maintenance,4.08,True,T0062
C0018419,EQ01942,Greater China,China,2023-01-05,2023,1,Planned Maintenance,2.01,False,T0082
C0018420,EQ01942,Greater China,China,2023-07-10,2023,7,Planned Maintenance,0.68,True,T0178
C0018421,EQ01942,Greater China,China,2024-02-06,2024,2,Planned Maintenance,4.94,True,T0176
C0018422,EQ01942,Greater China,China,2024-08-04,2024,8,Planned Maintenance,11.4,False,T0027
C0018423,EQ01942,Greater China,China,2025-01-19,2025,1,Planned Maintenance,0.97,True,T0074
C0018424,EQ01942,Greater China,China,2025-07-27,2025,7,Planned Maintenance,7.06,True,T0142
C0018425,EQ01943,Americas,Brazil,2023-03-07,2023,3,Planned Maintenance,0.95,True,T0039
C0018426,EQ01943,Americas,Brazil,2023-06-10,2023,6,Planned Maintenance,7.18,True,T0116
C0018427,EQ01943,Americas,Brazil,2023-07-26,2023,7,Planned Maintenance,1.89,False,T0056
C0018428,EQ01943,Americas,Brazil,2023-12-27,2023,12,Planned Maintenance,0.5,True,T0088
C0018429,EQ01943,Americas,Brazil,2024-02-22,2024,2,Planned Maintenance,1.17,True,T0098
C0018430,EQ01943,Americas,Brazil,2024-05-10,2024,5,Planned Maintenance,0.5,True,T0155
C0018431,EQ01943,Americas,Brazil,2024-07-04,2024,7,Planned Maintenance,1.32,True,T0178
C0018432,EQ01943,Americas,Brazil,2024-10-21,2024,10,Planned Maintenance,0.5,True,T0066
C0018433,EQ01943,Americas,Brazil,2025-02-21,2025,2,Planned Maintenance,3.26,True,T0149
C0018434,EQ01943,Americas,Brazil,2025-05-02,2025,5,Planned Maintenance,8.65,True,T0002
C0018435,EQ01943,Americas,Brazil,2025-09-21,2025,9,Planned Maintenance,0.81,False,T0002
C0018436,EQ01943,Americas,Brazil,2025-11-13,2025,11,Planned Maintenance,2.57,True,T0109
C0018437,EQ01944,Americas,Canada,2023-02-20,2023,2,Planned Maintenance,7.76,True,T0150
C0018438,EQ01944,Americas,Canada,2023-09-16,2023,9,Planned Maintenance,1.41,True,T0153
C0018439,EQ01944,Americas,Canada,2024-03-12,2024,3,Planned Maintenance,0.5,True,T0054
C0018440,EQ01944,Americas,Canada,2024-07-16,2024,7,Planned Maintenance,11.44,False,T0161
C0018441,EQ01944,Americas,Canada,2025-03-15,2025,3,Planned Maintenance,3.4,True,T0023
C0018442,EQ01944,Americas,Canada,2025-07-24,2025,7,Planned Maintenance,1.83,True,T0068
C0018443,EQ01945,Americas,USA,2023-02-07,2023,2,Planned Maintenance,6.49,True,T0025
C0018444,EQ01945,Americas,USA,2023-06-12,2023,6,Planned Maintenance,4.35,True,T0069
C0018445,EQ01945,Americas,USA,2023-07-07,2023,7,Planned Maintenance,0.59,True,T0104
C0018446,EQ01945,Americas,USA,2023-11-01,2023,11,Planned Maintenance,1.05,True,T0085
C0018447,EQ01945,Americas,USA,2024-02-24,2024,2,Planned Maintenance,0.83,True,T0131
C0018448,EQ01945,Americas,USA,2024-04-18,2024,4,Planned Maintenance,1.5,True,T0066
C0018449,EQ01945,Americas,USA,2024-08-20,2024,8,Planned Maintenance,3.37,True,T0114
C0018450,EQ01945,Americas,USA,2024-11-18,2024,11,Planned Maintenance,7.9,True,T0034
C0018451,EQ01945,Americas,USA,2025-03-11,2025,3,Planned Maintenance,7.14,True,T0031
C0018452,EQ01945,Americas,USA,2025-05-20,2025,5,Planned Maintenance,6.88,True,T0116
C0018453,EQ01945,Americas,USA,2025-07-18,2025,7,Planned Maintenance,8.48,True,T0138
C0018454,EQ01945,Americas,USA,2025-10-17,2025,10,Planned Maintenance,9.65,True,T0123
C0018455,EQ01945,Americas,USA,2025-10-15,2025,10,Entrapment,0.88,False,T0057
C0018456,EQ01946,Europe,Germany,2023-01-25,2023,1,Planned Maintenance,2.45,True,T0146
C0018457,EQ01946,Europe,Germany,2023-07-07,2023,7,Planned Maintenance,0.5,True,T0054
C0018458,EQ01946,Europe,Germany,2024-01-18,2024,1,Planned Maintenance,7.41,False,T0169
C0018459,EQ01946,Europe,Germany,2024-08-10,2024,8,Planned Maintenance,0.5,True,T0117
C0018460,EQ01946,Europe,Germany,2024-09-28,2024,9,Breakdown,0.77,True,T0146
C0018461,EQ01946,Europe,Germany,2025-02-01,2025,2,Planned Maintenance,4.38,False,T0099
C0018462,EQ01946,Europe,Germany,2025-08-24,2025,8,Planned Maintenance,4.11,True,T0099
C0018463,EQ01947,Europe,Finland,2023-02-20,2023,2,Planned Maintenance,3.97,True,T0144
C0018464,EQ01947,Europe,Finland,2023-05-26,2023,5,Planned Maintenance,4.33,True,T0001
C0018465,EQ01947,Europe,Finland,2023-08-08,2023,8,Planned Maintenance,2.02,True,T0177
C0018466,EQ01947,Europe,Finland,2023-12-25,2023,12,Planned Maintenance,0.5,True,T0139
C0018467,EQ01947,Europe,Finland,2024-03-04,2024,3,Planned Maintenance,3.37,False,T0195
C0018468,EQ01947,Europe,Finland,2024-05-24,2024,5,Planned Maintenance,5.96,True,T0144
C0018469,EQ01947,Europe,Finland,2024-09-25,2024,9,Planned Maintenance,0.87,True,T0110
C0018470,EQ01947,Europe,Finland,2024-11-01,2024,11,Planned Maintenance,2.02,True,T0083
C0018471,EQ01947,Europe,Finland,2025-02-06,2025,2,Planned Maintenance,0.52,True,T0001
C0018472,EQ01947,Europe,Finland,2025-06-23,2025,6,Planned Maintenance,0.5,True,T0189
C0018473,EQ01947,Europe,Finland,2025-07-17,2025,7,Planned Maintenance,0.75,True,T0025
C0018474,EQ01947,Europe,Finland,2025-10-11,2025,10,Planned Maintenance,2.31,True,T0038
C0018475,EQ01948,Greater China,China,2023-03-09,2023,3,Planned Maintenance,0.5,True,T0067
C0018476,EQ01948,Greater China,China,2024-02-10,2024,2,Planned Maintenance,5.23,True,T0152
C0018477,EQ01948,Greater China,China,2025-03-15,2025,3,Planned Maintenance,0.5,True,T0030
C0018478,EQ01949,Greater China,China,2023-02-21,2023,2,Planned Maintenance,0.5,True,T0119
C0018479,EQ01949,Greater China,China,2023-06-02,2023,6,Planned Maintenance,2.67,True,T0187
C0018480,EQ01949,Greater China,China,2023-08-01,2023,8,Planned Maintenance,4.23,True,T0163
C0018481,EQ01949,Greater China,China,2023-12-26,2023,12,Planned Maintenance,1.19,True,T0104
C0018482,EQ01949,Greater China,China,2024-02-05,2024,2,Planned Maintenance,2.03,True,T0177
C0018483,EQ01949,Greater China,China,2024-04-24,2024,4,Planned Maintenance,1.51,True,T0146
C0018484,EQ01949,Greater China,China,2024-09-01,2024,9,Planned Maintenance,1.29,True,T0137
C0018485,EQ01949,Greater China,China,2024-10-07,2024,10,Planned Maintenance,5.77,True,T0161
C0018486,EQ01949,Greater China,China,2025-01-09,2025,1,Planned Maintenance,4.45,True,T0128
C0018487,EQ01949,Greater China,China,2025-04-08,2025,4,Planned Maintenance,11.19,True,T0142
C0018488,EQ01949,Greater China,China,2025-09-08,2025,9,Planned Maintenance,5.33,True,T0132
C0018489,EQ01949,Greater China,China,2025-10-10,2025,10,Planned Maintenance,0.5,True,T0043
C0018490,EQ01950,Europe,Germany,2023-03-25,2023,3,Planned Maintenance,6.05,True,T0085
C0018491,EQ01950,Europe,Germany,2023-05-12,2023,5,Planned Maintenance,5.65,True,T0173
C0018492,EQ01950,Europe,Germany,2023-08-26,2023,8,Planned Maintenance,0.5,True,T0044
C0018493,EQ01950,Europe,Germany,2023-11-05,2023,11,Planned Maintenance,0.5,True,T0085
C0018494,EQ01950,Europe,Germany,2024-02-23,2024,2,Planned Maintenance,1.64,True,T0135
C0018495,EQ01950,Europe,Germany,2024-06-05,2024,6,Planned Maintenance,0.81,False,T0048
C0018496,EQ01950,Europe,Germany,2024-08-03,2024,8,Planned Maintenance,5.7,True,T0177
C0018497,EQ01950,Europe,Germany,2024-10-16,2024,10,Planned Maintenance,0.5,True,T0190
C0018498,EQ01950,Europe,Germany,2025-01-17,2025,1,Planned Maintenance,5.69,False,T0182
C0018499,EQ01950,Europe,Germany,2025-06-23,2025,6,Planned Maintenance,2.48,True,T0164
C0018500,EQ01950,Europe,Germany,2025-09-19,2025,9,Planned Maintenance,3.11,True,T0160
C0018501,EQ01950,Europe,Germany,2025-10-05,2025,10,Planned Maintenance,1.87,True,T0107
C0018502,EQ01951,Greater China,China,2023-01-12,2023,1,Planned Maintenance,0.5,True,T0006
C0018503,EQ01951,Greater China,China,2023-06-24,2023,6,Entrapment,2.44,True,T0026
C0018504,EQ01951,Greater China,China,2024-01-04,2024,1,Planned Maintenance,0.5,True,T0029
C0018505,EQ01951,Greater China,China,2025-02-07,2025,2,Planned Maintenance,2.54,True,T0166
C0018506,EQ01952,Greater China,China,2023-01-26,2023,1,Planned Maintenance,0.5,True,T0075
C0018507,EQ01952,Greater China,China,2023-08-23,2023,8,Planned Maintenance,0.56,True,T0013
C0018508,EQ01952,Greater China,China,2024-01-01,2024,1,Planned Maintenance,0.84,True,T0045
C0018509,EQ01952,Greater China,China,2024-09-12,2024,9,Planned Maintenance,0.5,True,T0105
C0018510,EQ01952,Greater China,China,2025-01-24,2025,1,Planned Maintenance,6.16,True,T0196
C0018511,EQ01952,Greater China,China,2025-08-15,2025,8,Planned Maintenance,3.04,True,T0173
C0018512,EQ01953,Europe,France,2023-01-01,2023,1,Planned Maintenance,0.61,True,T0100
C0018513,EQ01953,Europe,France,2023-06-18,2023,6,Planned Maintenance,9.19,True,T0123
C0018514,EQ01953,Europe,France,2023-07-08,2023,7,Planned Maintenance,1.65,True,T0111
C0018515,EQ01953,Europe,France,2023-11-14,2023,11,Planned Maintenance,1.32,True,T0114
C0018516,EQ01953,Europe,France,2023-02-20,2023,2,Breakdown,3.86,True,T0163
C0018517,EQ01953,Europe,France,2023-11-20,2023,11,Entrapment,4.55,True,T0108
C0018518,EQ01953,Europe,France,2024-02-14,2024,2,Planned Maintenance,2.92,True,T0182
C0018519,EQ01953,Europe,France,2024-06-12,2024,6,Planned Maintenance,2.81,True,T0026
C0018520,EQ01953,Europe,France,2024-09-03,2024,9,Planned Maintenance,3.04,True,T0094
C0018521,EQ01953,Europe,France,2024-12-03,2024,12,Planned Maintenance,2.07,True,T0173
C0018522,EQ01953,Europe,France,2024-02-02,2024,2,Breakdown,5.88,True,T0062
C0018523,EQ01953,Europe,France,2025-03-26,2025,3,Planned Maintenance,4.7,True,T0080
C0018524,EQ01953,Europe,France,2025-04-24,2025,4,Planned Maintenance,1.25,True,T0004
C0018525,EQ01953,Europe,France,2025-09-26,2025,9,Planned Maintenance,1.43,True,T0103
C0018526,EQ01953,Europe,France,2025-10-05,2025,10,Planned Maintenance,11.5,False,T0147
C0018527,EQ01954,Americas,USA,2023-03-15,2023,3,Planned Maintenance,10.45,True,T0142
C0018528,EQ01954,Americas,USA,2024-01-25,2024,1,Planned Maintenance,1.91,False,T0014
C0018529,EQ01954,Americas,USA,2024-01-19,2024,1,Breakdown,0.5,False,T0134
C0018530,EQ01954,Americas,USA,2025-01-24,2025,1,Planned Maintenance,2.89,False,T0116
C0018531,EQ01954,Americas,USA,2025-02-26,2025,2,Breakdown,2.25,True,T0149
C0018532,EQ01955,APMEA,UAE,2023-02-03,2023,2,Planned Maintenance,4.92,False,T0044
C0018533,EQ01955,APMEA,UAE,2023-04-03,2023,4,Planned Maintenance,1.16,True,T0057
C0018534,EQ01955,APMEA,UAE,2023-07-15,2023,7,Planned Maintenance,3.74,True,T0042
C0018535,EQ01955,APMEA,UAE,2023-11-21,2023,11,Planned Maintenance,1.19,True,T0120
C0018536,EQ01955,APMEA,UAE,2024-03-20,2024,3,Planned Maintenance,11.15,True,T0032
C0018537,EQ01955,APMEA,UAE,2024-05-01,2024,5,Planned Maintenance,1.99,True,T0080
C0018538,EQ01955,APMEA,UAE,2024-07-26,2024,7,Planned Maintenance,19.78,True,T0046
C0018539,EQ01955,APMEA,UAE,2024-10-19,2024,10,Planned Maintenance,7.51,True,T0183
C0018540,EQ01955,APMEA,UAE,2025-03-17,2025,3,Planned Maintenance,1.59,True,T0098
C0018541,EQ01955,APMEA,UAE,2025-05-13,2025,5,Planned Maintenance,2.41,True,T0087
C0018542,EQ01955,APMEA,UAE,2025-08-03,2025,8,Planned Maintenance,2.5,True,T0051
C0018543,EQ01955,APMEA,UAE,2025-11-11,2025,11,Planned Maintenance,1.72,True,T0067
C0018544,EQ01956,APMEA,UAE,2023-03-14,2023,3,Planned Maintenance,1.51,True,T0067
C0018545,EQ01956,APMEA,UAE,2023-06-25,2023,6,Planned Maintenance,2.73,True,T0060
C0018546,EQ01956,APMEA,UAE,2023-07-01,2023,7,Planned Maintenance,0.5,True,T0071
C0018547,EQ01956,APMEA,UAE,2023-10-01,2023,10,Planned Maintenance,0.5,True,T0102
C0018548,EQ01956,APMEA,UAE,2024-02-18,2024,2,Planned Maintenance,0.5,True,T0199
C0018549,EQ01956,APMEA,UAE,2024-05-21,2024,5,Planned Maintenance,0.5,True,T0099
C0018550,EQ01956,APMEA,UAE,2024-09-15,2024,9,Planned Maintenance,1.17,True,T0098
C0018551,EQ01956,APMEA,UAE,2024-10-14,2024,10,Planned Maintenance,6.84,True,T0031
C0018552,EQ01956,APMEA,UAE,2024-04-19,2024,4,Entrapment,0.5,True,T0167
C0018553,EQ01956,APMEA,UAE,2025-01-27,2025,1,Planned Maintenance,1.75,True,T0196
C0018554,EQ01956,APMEA,UAE,2025-06-17,2025,6,Planned Maintenance,0.95,True,T0162
C0018555,EQ01956,APMEA,UAE,2025-08-07,2025,8,Planned Maintenance,1.52,True,T0171
C0018556,EQ01956,APMEA,UAE,2025-10-02,2025,10,Planned Maintenance,0.67,True,T0027
C0018557,EQ01957,Europe,Sweden,2023-01-17,2023,1,Planned Maintenance,3.59,True,T0002
C0018558,EQ01957,Europe,Sweden,2024-02-08,2024,2,Planned Maintenance,1.36,False,T0112
C0018559,EQ01957,Europe,Sweden,2025-02-06,2025,2,Planned Maintenance,0.5,True,T0048
C0018560,EQ01958,Europe,Sweden,2023-03-27,2023,3,Planned Maintenance,3.26,True,T0115
C0018561,EQ01958,Europe,Sweden,2023-04-05,2023,4,Planned Maintenance,0.5,True,T0075
C0018562,EQ01958,Europe,Sweden,2023-08-14,2023,8,Planned Maintenance,1.52,True,T0111
C0018563,EQ01958,Europe,Sweden,2023-10-07,2023,10,Planned Maintenance,0.64,True,T0189
C0018564,EQ01958,Europe,Sweden,2024-02-05,2024,2,Planned Maintenance,1.78,False,T0096
C0018565,EQ01958,Europe,Sweden,2024-06-11,2024,6,Planned Maintenance,3.4,True,T0036
C0018566,EQ01958,Europe,Sweden,2024-07-22,2024,7,Planned Maintenance,5.65,True,T0135
C0018567,EQ01958,Europe,Sweden,2024-10-26,2024,10,Planned Maintenance,7.25,True,T0009
C0018568,EQ01958,Europe,Sweden,2025-02-24,2025,2,Planned Maintenance,0.5,True,T0196
C0018569,EQ01958,Europe,Sweden,2025-06-15,2025,6,Planned Maintenance,1.68,False,T0113
C0018570,EQ01958,Europe,Sweden,2025-08-12,2025,8,Planned Maintenance,0.5,True,T0113
C0018571,EQ01958,Europe,Sweden,2025-12-23,2025,12,Planned Maintenance,1.91,True,T0048
C0018572,EQ01959,Europe,Netherlands,2023-03-02,2023,3,Planned Maintenance,0.78,True,T0134
C0018573,EQ01959,Europe,Netherlands,2024-03-19,2024,3,Planned Maintenance,1.44,True,T0048
C0018574,EQ01959,Europe,Netherlands,2025-01-06,2025,1,Planned Maintenance,0.5,True,T0004
C0018575,EQ01960,Americas,Brazil,2023-02-22,2023,2,Planned Maintenance,2.75,True,T0179
C0018576,EQ01960,Americas,Brazil,2023-05-06,2023,5,Planned Maintenance,3.47,True,T0141
C0018577,EQ01960,Americas,Brazil,2023-09-05,2023,9,Planned Maintenance,2.58,True,T0019
C0018578,EQ01960,Americas,Brazil,2023-10-02,2023,10,Planned Maintenance,8.33,True,T0056
C0018579,EQ01960,Americas,Brazil,2024-03-11,2024,3,Planned Maintenance,4.62,True,T0098
C0018580,EQ01960,Americas,Brazil,2024-04-08,2024,4,Planned Maintenance,0.5,False,T0060
C0018581,EQ01960,Americas,Brazil,2024-08-06,2024,8,Planned Maintenance,6.91,True,T0120
C0018582,EQ01960,Americas,Brazil,2024-11-22,2024,11,Planned Maintenance,12.46,True,T0146
C0018583,EQ01960,Americas,Brazil,2025-02-11,2025,2,Planned Maintenance,0.5,False,T0140
C0018584,EQ01960,Americas,Brazil,2025-06-22,2025,6,Planned Maintenance,9.83,True,T0162
C0018585,EQ01960,Americas,Brazil,2025-08-16,2025,8,Planned Maintenance,4.28,True,T0184
C0018586,EQ01960,Americas,Brazil,2025-11-27,2025,11,Planned Maintenance,1.03,False,T0121
C0018587,EQ01961,Greater China,China,2023-03-20,2023,3,Planned Maintenance,1.72,True,T0118
C0018588,EQ01961,Greater China,China,2023-08-11,2023,8,Planned Maintenance,1.6,True,T0107
C0018589,EQ01961,Greater China,China,2024-02-02,2024,2,Planned Maintenance,0.5,True,T0082
C0018590,EQ01961,Greater China,China,2024-08-04,2024,8,Planned Maintenance,4.05,True,T0166
C0018591,EQ01961,Greater China,China,2025-02-15,2025,2,Planned Maintenance,0.5,True,T0175
C0018592,EQ01961,Greater China,China,2025-07-05,2025,7,Planned Maintenance,5.39,True,T0079
C0018593,EQ01962,Europe,Netherlands,2023-01-06,2023,1,Planned Maintenance,0.86,True,T0066
C0018594,EQ01962,Europe,Netherlands,2023-05-25,2023,5,Planned Maintenance,4.43,True,T0035
C0018595,EQ01962,Europe,Netherlands,2023-09-27,2023,9,Planned Maintenance,0.5,True,T0023
C0018596,EQ01962,Europe,Netherlands,2023-12-23,2023,12,Planned Maintenance,0.5,True,T0164
C0018597,EQ01962,Europe,Netherlands,2024-02-21,2024,2,Planned Maintenance,0.5,True,T0070
C0018598,EQ01962,Europe,Netherlands,2024-04-12,2024,4,Planned Maintenance,1.21,True,T0170
C0018599,EQ01962,Europe,Netherlands,2024-07-22,2024,7,Planned Maintenance,4.88,True,T0073
C0018600,EQ01962,Europe,Netherlands,2024-12-23,2024,12,Planned Maintenance,0.59,True,T0195
C0018601,EQ01962,Europe,Netherlands,2024-11-10,2024,11,Entrapment,0.69,True,T0109
C0018602,EQ01962,Europe,Netherlands,2024-09-09,2024,9,Entrapment,2.3,True,T0181
C0018603,EQ01962,Europe,Netherlands,2025-01-01,2025,1,Planned Maintenance,3.81,True,T0163
C0018604,EQ01962,Europe,Netherlands,2025-05-21,2025,5,Planned Maintenance,8.69,False,T0197
C0018605,EQ01962,Europe,Netherlands,2025-08-19,2025,8,Planned Maintenance,5.6,True,T0140
C0018606,EQ01962,Europe,Netherlands,2025-10-06,2025,10,Planned Maintenance,16.62,True,T0073
C0018607,EQ01963,Americas,Brazil,2023-01-08,2023,1,Planned Maintenance,0.5,True,T0174
C0018608,EQ01963,Americas,Brazil,2024-02-20,2024,2,Planned Maintenance,2.27,True,T0114
C0018609,EQ01963,Americas,Brazil,2025-02-19,2025,2,Planned Maintenance,3.54,True,T0004
C0018610,EQ01964,Greater China,China,2023-03-10,2023,3,Planned Maintenance,5.01,True,T0164
C0018611,EQ01964,Greater China,China,2023-08-11,2023,8,Planned Maintenance,3.74,False,T0036
C0018612,EQ01964,Greater China,China,2024-03-11,2024,3,Planned Maintenance,7.74,True,T0175
C0018613,EQ01964,Greater China,China,2024-07-23,2024,7,Planned Maintenance,1.6,True,T0166
C0018614,EQ01964,Greater China,China,2025-02-01,2025,2,Planned Maintenance,1.51,True,T0030
C0018615,EQ01964,Greater China,China,2025-08-02,2025,8,Planned Maintenance,1.11,True,T0147
C0018616,EQ01965,Europe,France,2023-02-09,2023,2,Planned Maintenance,3.39,True,T0076
C0018617,EQ01965,Europe,France,2023-04-15,2023,4,Planned Maintenance,9.24,False,T0164
C0018618,EQ01965,Europe,France,2023-07-07,2023,7,Planned Maintenance,4.54,True,T0037
C0018619,EQ01965,Europe,France,2023-10-05,2023,10,Planned Maintenance,1.4,False,T0154
C0018620,EQ01965,Europe,France,2024-03-22,2024,3,Planned Maintenance,1.8,True,T0151
C0018621,EQ01965,Europe,France,2024-06-23,2024,6,Planned Maintenance,2.69,True,T0074
C0018622,EQ01965,Europe,France,2024-08-27,2024,8,Planned Maintenance,0.5,True,T0159
C0018623,EQ01965,Europe,France,2024-11-20,2024,11,Planned Maintenance,0.5,True,T0026
C0018624,EQ01965,Europe,France,2025-03-27,2025,3,Planned Maintenance,2.62,True,T0036
C0018625,EQ01965,Europe,France,2025-04-04,2025,4,Planned Maintenance,1.26,True,T0051
C0018626,EQ01965,Europe,France,2025-08-06,2025,8,Planned Maintenance,5.65,True,T0022
C0018627,EQ01965,Europe,France,2025-10-24,2025,10,Planned Maintenance,2.09,True,T0185
C0018628,EQ01965,Europe,France,2025-04-04,2025,4,Breakdown,4.76,True,T0169
C0018629,EQ01966,Europe,Finland,2023-03-08,2023,3,Planned Maintenance,1.07,True,T0106
C0018630,EQ01966,Europe,Finland,2023-09-13,2023,9,Planned Maintenance,9.75,True,T0094
C0018631,EQ01966,Europe,Finland,2024-03-01,2024,3,Planned Maintenance,1.95,False,T0153
C0018632,EQ01966,Europe,Finland,2024-09-04,2024,9,Planned Maintenance,2.18,True,T0026
C0018633,EQ01966,Europe,Finland,2024-10-26,2024,10,Entrapment,11.98,True,T0081
C0018634,EQ01966,Europe,Finland,2025-03-17,2025,3,Planned Maintenance,1.28,True,T0040
C0018635,EQ01966,Europe,Finland,2025-07-05,2025,7,Planned Maintenance,2.09,True,T0061
C0018636,EQ01967,Greater China,China,2023-02-23,2023,2,Planned Maintenance,6.63,True,T0015
C0018637,EQ01967,Greater China,China,2023-04-26,2023,4,Planned Maintenance,13.7,True,T0118
C0018638,EQ01967,Greater China,China,2023-08-18,2023,8,Planned Maintenance,2.26,True,T0099
C0018639,EQ01967,Greater China,China,2023-12-08,2023,12,Planned Maintenance,0.5,True,T0028
C0018640,EQ01967,Greater China,China,2024-02-13,2024,2,Planned Maintenance,1.46,True,T0045
C0018641,EQ01967,Greater China,China,2024-05-21,2024,5,Planned Maintenance,0.5,True,T0144
